start...

30sec fixe on breadboard
~344hz ~2.9ms per measure

Counter_?ms;AccelX;AccelY;AccelZ;AngleX;AngleY;AngleZ;GyroX;GyroY;GyroZ;Pitch;Roll;Yaw;Temperature;
19768;1.015;-0.000;0.031;-0.014;-88.223;1.777;0.672;-3.252;-1.573;-70.670;9.942;-33.162;21.424;
19769;1.015;-0.000;0.031;-0.014;-88.223;1.777;0.672;-3.252;-1.573;-70.670;9.942;-33.162;21.424;
19770;1.015;-0.000;0.031;-0.014;-88.223;1.777;0.672;-3.252;-1.573;-70.670;9.942;-33.162;21.424;
19771;1.015;-0.000;0.031;-0.014;-88.223;1.777;0.672;-3.252;-1.573;-70.670;9.942;-33.162;21.424;
19772;1.014;0.002;0.026;0.110;-88.507;1.489;0.550;-3.374;-1.603;-70.714;9.952;-33.177;21.424;
19773;1.014;0.002;0.026;0.110;-88.507;1.489;0.550;-3.374;-1.603;-70.714;9.952;-33.177;21.424;
19774;1.014;0.002;0.026;0.110;-88.507;1.489;0.550;-3.374;-1.603;-70.714;9.952;-33.177;21.424;
19775;1.014;0.002;0.026;0.110;-88.507;1.489;0.550;-3.374;-1.603;-70.714;9.952;-33.177;21.424;
19776;1.014;0.002;0.026;0.110;-88.507;1.489;0.550;-3.374;-1.603;-70.714;9.952;-33.177;21.424;
19777;1.014;0.002;0.026;0.110;-88.507;1.489;0.550;-3.374;-1.603;-70.714;9.952;-33.177;21.424;
19778;1.014;0.002;0.026;0.110;-88.507;1.489;0.550;-3.374;-1.603;-70.714;9.952;-33.177;21.424;
19779;1.014;0.002;0.026;0.110;-88.507;1.489;0.550;-3.374;-1.603;-70.714;9.952;-33.177;21.424;
19780;1.014;0.002;0.026;0.110;-88.507;1.489;0.550;-3.374;-1.603;-70.714;9.952;-33.177;21.424;
19781;1.014;-0.001;0.030;-0.069;-88.302;1.697;0.565;-3.267;-1.618;-70.736;9.950;-33.193;21.471;
19782;1.014;-0.001;0.030;-0.069;-88.302;1.697;0.565;-3.267;-1.618;-70.736;9.950;-33.193;21.471;
19783;1.014;-0.001;0.030;-0.069;-88.302;1.697;0.565;-3.267;-1.618;-70.736;9.950;-33.193;21.471;
19784;1.014;-0.001;0.030;-0.069;-88.302;1.697;0.565;-3.267;-1.618;-70.736;9.950;-33.193;21.471;
19785;1.014;-0.001;0.030;-0.069;-88.302;1.697;0.565;-3.267;-1.618;-70.736;9.950;-33.193;21.471;
19786;1.014;-0.001;0.030;-0.069;-88.302;1.697;0.565;-3.267;-1.618;-70.736;9.950;-33.193;21.471;
19787;1.014;-0.001;0.030;-0.069;-88.302;1.697;0.565;-3.267;-1.618;-70.736;9.950;-33.193;21.471;
19788;1.014;-0.001;0.030;-0.069;-88.302;1.697;0.565;-3.267;-1.618;-70.736;9.950;-33.193;21.471;
19789;1.014;-0.001;0.030;-0.069;-88.302;1.697;0.565;-3.267;-1.618;-70.736;9.950;-33.193;21.471;
19790;1.016;-0.005;0.029;-0.289;-88.324;1.651;0.611;-3.252;-1.603;-70.767;9.947;-33.209;21.377;
19791;1.016;-0.005;0.029;-0.289;-88.324;1.651;0.611;-3.252;-1.603;-70.767;9.947;-33.209;21.377;
19792;1.016;-0.005;0.029;-0.289;-88.324;1.651;0.611;-3.252;-1.603;-70.767;9.947;-33.209;21.377;
19793;1.016;-0.005;0.029;-0.289;-88.324;1.651;0.611;-3.252;-1.603;-70.767;9.947;-33.209;21.377;
19794;1.016;-0.005;0.029;-0.289;-88.324;1.651;0.611;-3.252;-1.603;-70.767;9.947;-33.209;21.377;
19795;1.016;-0.005;0.029;-0.289;-88.324;1.651;0.611;-3.252;-1.603;-70.767;9.947;-33.209;21.377;
19796;1.016;-0.005;0.029;-0.289;-88.324;1.651;0.611;-3.252;-1.603;-70.767;9.947;-33.209;21.377;
19797;1.016;-0.005;0.029;-0.289;-88.324;1.651;0.611;-3.252;-1.603;-70.767;9.947;-33.209;21.377;
19798;1.016;-0.005;0.029;-0.289;-88.324;1.651;0.611;-3.252;-1.603;-70.767;9.947;-33.209;21.377;
19799;1.016;-0.005;0.029;-0.289;-88.324;1.651;0.611;-3.252;-1.603;-70.767;9.947;-33.209;21.377;
19800;1.013;-0.009;0.029;-0.483;-88.301;1.629;0.427;-3.237;-1.420;-70.800;9.944;-33.224;21.377;
19801;1.013;-0.009;0.029;-0.483;-88.301;1.629;0.427;-3.237;-1.420;-70.800;9.944;-33.224;21.377;
19802;1.013;-0.009;0.029;-0.483;-88.301;1.629;0.427;-3.237;-1.420;-70.800;9.944;-33.224;21.377;
19803;1.013;-0.009;0.029;-0.483;-88.301;1.629;0.427;-3.237;-1.420;-70.800;9.944;-33.224;21.377;
19804;1.013;-0.009;0.029;-0.483;-88.301;1.629;0.427;-3.237;-1.420;-70.800;9.944;-33.224;21.377;
19805;1.013;-0.009;0.029;-0.483;-88.301;1.629;0.427;-3.237;-1.420;-70.800;9.944;-33.224;21.377;
19806;1.013;-0.009;0.029;-0.483;-88.301;1.629;0.427;-3.237;-1.420;-70.800;9.944;-33.224;21.377;
19807;1.013;-0.009;0.029;-0.483;-88.301;1.629;0.427;-3.237;-1.420;-70.800;9.944;-33.224;21.377;
19808;1.013;-0.009;0.029;-0.483;-88.301;1.629;0.427;-3.237;-1.420;-70.800;9.944;-33.224;21.377;
19809;1.013;-0.009;0.029;-0.483;-88.301;1.629;0.427;-3.237;-1.420;-70.800;9.944;-33.224;21.377;
19810;1.011;0.002;0.027;0.138;-88.472;1.522;0.397;-3.328;-1.679;-70.842;9.973;-33.243;21.424;
19811;1.011;0.002;0.027;0.138;-88.472;1.522;0.397;-3.328;-1.679;-70.842;9.973;-33.243;21.424;
19812;1.011;0.002;0.027;0.138;-88.472;1.522;0.397;-3.328;-1.679;-70.842;9.973;-33.243;21.424;
19813;1.011;0.002;0.027;0.138;-88.472;1.522;0.397;-3.328;-1.679;-70.842;9.973;-33.243;21.424;
19814;1.011;0.002;0.027;0.138;-88.472;1.522;0.397;-3.328;-1.679;-70.842;9.973;-33.243;21.424;
19815;1.011;0.002;0.027;0.138;-88.472;1.522;0.397;-3.328;-1.679;-70.842;9.973;-33.243;21.424;
19816;1.011;0.002;0.027;0.138;-88.472;1.522;0.397;-3.328;-1.679;-70.842;9.973;-33.243;21.424;
19817;1.011;0.002;0.027;0.138;-88.472;1.522;0.397;-3.328;-1.679;-70.842;9.973;-33.243;21.424;
19818;1.011;0.002;0.027;0.138;-88.472;1.522;0.397;-3.328;-1.679;073;0.025;-0.180;-88.564;1.425;0.611;-3.313;-1.573;-71.594;10.067;-33.607;21.424;
20036;1.011;-0.003;0.025;-0.180;-88.564;1.425;0.611;-3.313;-1.573;-71.594;10.067;-33.607;21.424;
20037;1.011;-0.003;0.025;-0.180;-88.564;1.425;0.611;-3.313;-1.573;-71.594;10.067;-33.607;21.424;
20038;1.011;-0.003;0.025;-0.180;-88.564;1.425;0.611;-3.313;-1.573;-71.594;10.067;-33.607;21.424;
20039;1.022;-0.002;0.030;-0.137;-88.297;1.697;0.565;-3.252;-1.481;-71.615;10.074;-33.621;21.424;
20040;1.022;-0.002;0.030;-0.137;-88.297;1.697;0.565;-3.252;-1.481;-71.615;10.074;-33.621;21.424;
20041;1.022;-0.002;0.030;-0.137;-88.297;1.697;0.565;-3.252;-1.481;-71.615;10.074;-33.621;21.424;
20042;1.022;-0.002;0.030;-0.137;-88.297;1.697;0.565;-3.252;-1.481;-71.615;10.074;-33.621;21.424;
20043;1.022;-0.002;0.030;-0.137;-88.297;1.697;0.565;-3.252;-1.481;-71.615;10.074;-33.621;21.424;
20044;1.022;-0.002;0.030;-0.137;-88.297;1.697;0.565;-3.252;-1.481;-71.615;10.074;-33.621;21.424;
20045;1.022;-0.002;0.030;-0.137;-88.297;1.697;0.565;-3.252;-1.481;-71.615;10.074;-33.621;21.424;
20046;1.022;-0.002;0.030;-0.137;-88.297;1.697;0.565;-3.252;-1.481;-71.615;10.074;-33.621;21.424;
20047;1.022;-0.002;0.030;-0.137;-88.297;1.697;0.565;-3.252;-1.481;-71.615;10.074;-33.621;21.424;
20048;1.019;0.000;0.031;0.000;-88.230;1.770;0.550;-3.176;-1.481;-71.642;10.085;-33.636;21.424;
20049;1.019;0.000;0.031;0.000;-88.230;1.770;0.550;-3.176;-1.481;-71.642;10.085;-33.636;21.424;
20050;1.019;0.000;0.031;0.000;-88.230;1.770;0.550;-3.176;-1.481;-71.642;10.085;-33.636;21.424;
20051;1.019;0.000;0.031;0.000;-88.230;1.770;0.550;-3.176;-1.481;-71.642;10.085;-33.636;21.424;
20052;1.019;0.000;0.031;0.000;-88.230;1.770;0.550;-3.176;-1.481;-71.642;10.085;-33.636;21.424;
20053;1.019;0.000;0.031;0.000;-88.230;1.770;0.550;-3.176;-1.481;-71.642;10.085;-33.636;21.424;
20054;1.019;0.000;0.031;0.000;-88.230;1.770;0.550;-3.176;-1.481;-71.642;10.085;-33.636;21.424;
20055;1.019;0.000;0.031;0.000;-88.230;1.770;0.550;-3.176;-1.481;-71.642;10.085;-33.636;21.424;
20056;1.019;0.000;0.031;0.000;-88.230;1.770;0.550;-3.176;-1.481;-71.642;10.085;-33.636;21.424;
20057;1.016;-0.003;0.019;-0.151;-88.929;1.060;0.565;-3.282;-1.695;-71.701;10.084;-33.652;21.471;
20058;1.016;-0.003;0.019;-0.151;-88.929;1.060;0.565;-3.282;-1.695;-71.701;10.084;-33.652;21.471;
20059;1.016;-0.003;0.019;-0.151;-88.929;1.060;0.565;-3.282;-1.695;-71.701;10.084;-33.652;21.471;
20060;1.016;-0.003;0.019;-0.151;-88.929;1.060;0.565;-3.282;-1.695;-71.701;10.084;-33.652;21.471;
20061;1.016;-0.003;0.019;-0.151;-88.929;1.060;0.565;-3.282;-1.695;-71.701;10.084;-33.652;21.471;
20062;1.016;-0.003;0.019;-0.151;-88.929;1.060;0.565;-3.282;-1.695;-71.701;10.084;-33.652;21.471;
20063;1.016;-0.003;0.019;-0.151;-88.929;1.060;0.565;-3.282;-1.695;-71.701;10.084;-33.652;21.471;
20064;1.016;-0.003;0.019;-0.151;-88.929;1.060;0.565;-3.282;-1.695;-71.701;10.084;-33.652;21.471;
20065;1.016;-0.003;0.019;-0.151;-88.929;1.060;0.565;-3.282;-1.695;-71.701;10.084;-33.652;21.471;
20066;1.015;0.000;0.031;0.014;-88.263;1.737;0.504;-3.282;-1.511;-71.706;10.096;-33.668;21.377;
20067;1.015;0.000;0.031;0.014;-88.263;1.737;0.504;-3.282;-1.511;-71.706;10.096;-33.668;21.377;
20068;1.015;0.000;0.031;0.014;-88.263;1.737;0.504;-3.282;-1.511;-71.706;10.096;-33.668;21.377;
20069;1.015;0.000;0.031;0.014;-88.263;1.737;0.504;-3.282;-1.511;-71.706;10.096;-33.668;21.377;
20070;1.015;0.000;0.031;0.014;-88.263;1.737;0.504;-3.282;-1.511;-71.706;10.096;-33.668;21.377;
20071;1.015;0.000;0.031;0.014;-88.263;1.737;0.504;-3.282;-1.511;-71.706;10.096;-33.668;21.377;
20072;1.015;0.000;0.031;0.014;-88.263;1.737;0.504;-3.282;-1.511;-71.706;10.096;-33.668;21.377;
20073;1.015;0.000;0.031;0.014;-88.263;1.737;0.504;-3.282;-1.511;-71.706;10.096;-33.668;21.377;
20074;1.015;0.000;0.031;0.014;-88.263;1.737;0.504;-3.282;-1.511;-71.706;10.096;-33.668;21.377;
20075;1.011;-0.003;0.027;-0.152;-88.443;1.550;0.473;-3.145;-1.420;-71.742;10.093;-33.681;21.471;
20076;1.011;-0.003;0.027;-0.152;-88.443;1.550;0.473;-3.145;-1.420;-71.742;10.093;-33.681;21.471;
20077;1.011;-0.003;0.027;-0.152;-88.443;1.550;0.473;-3.145;-1.420;-71.742;10.093;-33.681;21.471;
20078;1.011;-0.003;0.027;-0.152;-88.443;1.550;0.473;-3.145;-1.420;-71.742;10.093;-33.681;21.471;
20079;1.011;-0.003;0.027;-0.152;-88.443;1.550;0.473;-3.145;-1.420;-71.742;10.093;-33.681;21.471;
20080;1.011;-0.003;0.027;-0.152;-88.443;1.550;0.473;-3.145;-1.420;-71.742;10.093;-33.681;21.471;
20081;1.011;-0.003;0.027;-0.152;-88.443;1.550;0.473;-3.145;-1.420;-71.742;10.093;-33.681;21.471;
20082;1.011;-0.003;0.027;-0.152;-88.443;1.550;0.473;-3.145;-1.420;-71.742;10.093;-33.681;21.471;
20083;1.011;-0.003;0.027;-0.152;-88.443;1.550;0.473;-3.145;-1.420;-71.742;10.093;-33.681;21.471;
20084;1.011;-0.003;0.027;-0.152;-88.443;1.550;0.473;-3.145;-1.420;-71.742;10.093;-33.681;21.471;
20085;1.017;0.004;0.029;0.206;-88.350;1.637;0.580;-3.252;-1.588;-71.773;10.114;-33.699;21.424;
20086;1.017;0.004;0.029;0.206;-88.350;1.637;0.580;-3.252;-1.588;-71.773;10.114;-33.699;21.424;
20087;1.017;0.004;0.029;0.206;-88.350;1.637;0.580;-3.252;-1.588;-71.773;10.114;-33.699;21.424;
20088;1.017;0.004;0.029;0.206;-88.350;1.637;0.580;-3.252;-1.588;-71.7-30.002;0.027;-0.110;-88.472;1.524;0.641;-3.282;-1.405;-72.537;10.213;-34.077;21.565;
20313;1.019;-0.002;0.027;-0.110;-88.472;1.524;0.641;-3.282;-1.4077;21.565;
20314;1.010;0.004;0.027;0.249;-88.430;1.550;0.305;-3.267;-1.389;-72.566;10.230;-34.090;21.471;
20315;1.010;0.004;0.027;0.249;-88.430;1.550;0.305;-3.267;-1.389;-72.566;10.230;-34.090;21.471;
20316;1.010;0.004;0.027;0.249;-88.430;1.550;0.305;-3.267;-1.389;-72.566;10.230;-34.090;21.471;
20317;1.010;0.004;0.027;0.249;-88.430;1.550;0.305;-3.267;-1.389;-72.566;10.230;-34.090;21.471;
20318;1.010;0.004;0.027;0.249;-88.430;1.550;0.305;-3.267;-1.389;-72.566;10.230;-34.090;21.471;
20319;1.010;0.004;0.027;0.249;-88.430;1.550;0.305;-3.267;-1.389;-72.566;10.230;-34.090;21.471;
20320;1.010;0.004;0.027;0.249;-88.430;1.550;0.305;-3.267;-1.389;-72.566;10.230;-34.090;21.471;
20321;1.010;0.004;0.027;0.249;-88.430;1.550;0.305;-3.267;-1.389;-72.566;10.230;-34.090;21.471;
20322;1.010;0.004;0.027;0.249;-88.430;1.550;0.305;-3.267;-1.389;-72.566;10.230;-34.090;21.471;
20323;1.010;0.004;0.027;0.249;-88.430;1.550;0.305;-3.267;-1.389;-72.566;10.230;-34.090;21.471;
20324;1.015;-0.003;0.024;-0.152;-88.654;1.337;0.458;-3.221;-1.557;-72.608;10.219;-34.107;21.471;
20325;1.015;-0.003;0.024;-0.152;-88.654;1.337;0.458;-3.221;-1.557;-72.608;10.219;-34.107;21.471;
20326;1.015;-0.003;0.024;-0.152;-88.654;1.337;0.458;-3.221;-1.557;-72.608;10.219;-34.107;21.471;
20327;1.015;-0.003;0.024;-0.152;-88.654;1.337;0.458;-3.221;-1.557;-72.608;10.219;-34.107;21.471;
20328;1.015;-0.003;0.024;-0.152;-88.654;1.337;0.458;-3.221;-1.557;-72.608;10.219;-34.107;21.471;
20329;1.015;-0.003;0.024;-0.152;-88.654;1.337;0.458;-3.221;-1.557;-72.608;10.219;-34.107;21.471;
20330;1.015;-0.003;0.024;-0.152;-88.654;1.337;0.458;-3.221;-1.557;-72.608;10.219;-34.107;21.471;
20331;1.015;-0.003;0.024;-0.152;-88.654;1.337;0.458;-3.221;-1.557;-72.608;10.219;-34.107;21.471;
20332;1.015;-0.003;0.024;-0.152;-88.654;1.337;0.458;-3.221;-1.557;-72.608;10.219;-34.107;21.471;
20333;1.014;-0.005;0.033;-0.303;-88.086;1.889;0.565;-3.252;-1.481;-72.617;10.218;-34.122;21.471;
20334;1.014;-0.005;0.033;-0.303;-88.086;1.889;0.565;-3.252;-1.481;-72.617;10.218;-34.122;21.471;
20335;1.014;-0.005;0.033;-0.303;-88.086;1.889;0.565;-3.252;-1.481;-72.617;10.218;-34.122;21.471;
20336;1.014;-0.005;0.033;-0.303;-88.086;1.889;0.565;-3.252;-1.481;-72.617;10.218;-34.122;21.471;
20337;1.014;-0.005;0.033;-0.303;-88.086;1.889;0.565;-3.252;-1.481;-72.617;10.218;-34.122;21.471;
20338;1.014;-0.005;0.033;-0.303;-88.086;1.889;0.565;-3.252;-1.481;-72.617;10.218;-34.122;21.471;
20339;1.014;-0.005;0.033;-0.303;-88.086;1.889;0.565;-3.252;-1.481;-72.617;10.218;-34.122;21.471;
20340;1.014;-0.005;0.033;-0.303;-88.086;1.889;0.565;-3.252;-1.481;-72.617;10.218;-34.122;21.471;
20341;1.014;-0.005;0.033;-0.303;-88.086;1.889;0.565;-3.252;-1.481;-72.617;10.218;-34.122;21.471;
20342;1.014;-0.004;0.023;-0.234;-88.656;1.324;0.489;-3.282;-1.435;-72.671;10.225;-34.136;21.471;
20343;1.014;-0.004;0.023;-0.234;-88.656;1.324;0.489;-3.282;-1.435;-72.671;10.225;-34.136;21.471;
20344;1.014;-0.004;0.023;-0.234;-88.656;1.324;0.489;-3.282;-1.435;-72.671;10.225;-34.136;21.471;
20345;1.014;-0.004;0.023;-0.234;-88.656;1.324;0.489;-3.282;-1.435;-72.671;10.225;-34.136;21.471;
20346;1.014;-0.004;0.023;-0.234;-88.656;1.324;0.489;-3.282;-1.435;-72.671;10.225;-34.136;21.471;
20347;1.014;-0.004;0.023;-0.234;-88.656;1.324;0.489;-3.282;-1.435;-72.671;10.225;-34.136;21.471;
20348;1.014;-0.004;0.023;-0.234;-88.656;1.324;0.489;-3.282;-1.435;-72.671;10.225;-34.136;21.471;
20349;1.014;-0.004;0.023;-0.234;-88.656;1.324;0.489;-3.282;-1.435;-72.671;10.225;-34.136;21.471;
20350;1.014;-0.004;0.023;-0.234;-88.656;1.324;0.489;-3.282;-1.435;-72.671;10.225;-34.136;21.471;
20351;1.014;-0.004;0.026;-0.207;-88.510;1.476;0.290;-3.374;-1.496;-72.697;10.229;-34.151;21.424;
20352;1.014;-0.004;0.026;-0.207;-88.510;1.476;0.290;-3.374;-1.496;-72.697;10.229;-34.151;21.424;
20353;1.014;-0.004;0.026;-0.207;-88.510;1.476;0.290;-3.374;-1.496;-72.697;10.229;-34.151;21.424;
20354;1.014;-0.004;0.026;-0.207;-88.510;1.476;0.290;-3.374;-1.496;-72.697;10.229;-34.151;21.424;
20355;1.014;-0.004;0.026;-0.207;-88.510;1.476;0.290;-3.374;-1.496;-72.697;10.229;-34.151;21.424;
20356;1.014;-0.004;0.026;-0.207;-88.510;1.476;0.290;-3.374;-1.496;-72.697;10.229;-34.151;21.424;
20357;1.014;-0.004;0.026;-0.207;-88.510;1.476;0.290;-3.374;-1.496;-72.697;10.229;-34.151;21.424;
20358;1.014;-0.004;0.026;-0.207;-88.510;1.476;0.290;-3.374;-1.496;-72.697;10.229;-34.151;21.424;
20359;1.014;-0.004;0.026;-0.207;-88.510;1.476;0.290;-3.374;-1.496;-72.697;10.229;-34.151;21.424;
20360;1.020;-0.006;0.025;-0.315;-88.539;1.426;0.351;-3.038;-1.405;-72.727;10.228;-34.165;21.424;
20361;1.020;-0.006;0.025;-0.315;-88.539;1.426;0.351;-3.038;-1.405;-72.727;10.228;-34.165;21.424;
20362;1.020;-0.006;0.025;-0.315;-88.539;1.426;0.351;-3.038;-1.405;-72.727;10.228;-34.165;21.424;
20363;1.020;-0.006;0.025;-0.315;-88.539;1.426;0.351;-3.038;-1.405;-72.727;10.228;-34.165;21.424;
20364;1.020;-0.006;0.025;-0.315;-88.539;1.426;0.351;-3.038;-1.405;-72.727;10.228;-34.165;21.424;
20365;1.020;-0.006;0.025;-0.315;-88.539;1.426;0.351;-3.038;-1.405;-74.51;10.356;-34.533;21.377;
20576;1.018;0.000;0.029;0.027;-88.366;1.634;0.244;-3.221;-1.710;-73.451;10.356;-34.533;21.377;
20577;1.018;;.-3.221;-1.710;-73.451;10.356;-34.533;21.377;
20578;1.018;0.000;0.029;0.027;-88.366;1.634;0.244;-3.221;-1.710;-73.451;10.356;-34.533;21.377;
20579;1.018;0.000;0.029;0.027;-88.366;1.634;0.244;-3.221;-1.710;-73.451;10.356;-34.533;21.377;
20580;1.018;0.000;0.029;0.027;-88.366;1.634;0.244;-3.221;-1.710;-73.451;10.356;-34.533;21.377;
20581;1.018;0.000;0.029;0.027;-88.366;1.634;0.244;-3.221;-1.710;-73.451;10.356;-34.533;21.377;
20582;1.017;-0.003;0.026;-0.179;-88.532;1.458;0.443;-3.298;-1.527;-73.489;10.351;-34.548;21.424;
20583;1.017;-0.003;0.026;-0.179;-88.532;1.458;0.443;-3.298;-1.527;-73.489;10.351;-34.548;21.424;
20584;1.017;-0.003;0.026;-0.179;-88.532;1.458;0.443;-3.298;-1.527;-73.489;10.351;-34.548;21.424;
20585;1.017;-0.003;0.026;-0.179;-88.532;1.458;0.443;-3.298;-1.527;-73.489;10.351;-34.548;21.424;
20586;1.017;-0.003;0.026;-0.179;-88.532;1.458;0.443;-3.298;-1.527;-73.489;10.351;-34.548;21.424;
20587;1.017;-0.003;0.026;-0.179;-88.532;1.458;0.443;-3.298;-1.527;-73.489;10.351;-34.548;21.424;
20588;1.017;-0.003;0.026;-0.179;-88.532;1.458;0.443;-3.298;-1.527;-73.489;10.351;-34.548;21.424;
20589;1.017;-0.003;0.026;-0.179;-88.532;1.458;0.443;-3.298;-1.527;-73.489;10.351;-34.548;21.424;
20590;1.017;-0.003;0.026;-0.179;-88.532;1.458;0.443;-3.298;-1.527;-73.489;10.351;-34.548;21.424;
20591;1.014;-0.002;0.028;-0.138;-88.435;1.559;0.427;-3.191;-1.603;-73.515;10.357;-34.563;21.424;
20592;1.014;-0.002;0.028;-0.138;-88.435;1.559;0.427;-3.191;-1.603;-73.515;10.357;-34.563;21.424;
20593;1.014;-0.002;0.028;-0.138;-88.435;1.559;0.427;-3.191;-1.603;-73.515;10.357;-34.563;21.424;
20594;1.014;-0.002;0.028;-0.138;-88.435;1.559;0.427;-3.191;-1.603;-73.515;10.357;-34.563;21.424;
20595;1.014;-0.002;0.028;-0.138;-88.435;1.559;0.427;-3.191;-1.603;-73.515;10.357;-34.563;21.424;
20596;1.014;-0.002;0.028;-0.138;-88.435;1.559;0.427;-3.191;-1.603;-73.515;10.357;-34.563;21.424;
20597;1.014;-0.002;0.028;-0.138;-88.435;1.559;0.427;-3.191;-1.603;-73.515;10.357;-34.563;21.424;
20598;1.014;-0.002;0.028;-0.138;-88.435;1.559;0.427;-3.191;-1.603;-73.515;10.357;-34.563;21.424;
20599;1.014;-0.002;0.028;-0.138;-88.435;1.559;0.427;-3.191;-1.603;-73.515;10.357;-34.563;21.424;
20600;1.013;-0.001;0.021;-0.083;-88.810;1.187;0.595;-3.069;-1.496;-73.560;10.365;-34.578;21.424;
20601;1.013;-0.001;0.021;-0.083;-88.810;1.187;0.595;-3.069;-1.496;-73.560;10.365;-34.578;21.424;
20602;1.013;-0.001;0.021;-0.083;-88.810;1.187;0.595;-3.069;-1.496;-73.560;10.365;-34.578;21.424;
20603;1.013;-0.001;0.021;-0.083;-88.810;1.187;0.595;-3.069;-1.496;-73.560;10.365;-34.578;21.424;
20604;1.013;-0.001;0.021;-0.083;-88.810;1.187;0.595;-3.069;-1.496;-73.560;10.365;-34.578;21.424;
20605;1.013;-0.001;0.021;-0.083;-88.810;1.187;0.595;-3.069;-1.496;-73.560;10.365;-34.578;21.424;
20606;1.013;-0.001;0.021;-0.083;-88.810;1.187;0.595;-3.069;-1.496;-73.560;10.365;-34.578;21.424;
20607;1.013;-0.001;0.021;-0.083;-88.810;1.187;0.595;-3.069;-1.496;-73.560;10.365;-34.578;21.424;
20608;1.013;-0.001;0.021;-0.083;-88.810;1.187;0.595;-3.069;-1.496;-73.560;10.365;-34.578;21.424;
20609;1.017;-0.002;0.019;-0.110;-88.949;1.045;0.519;-3.374;-1.542;-73.597;10.369;-34.594;21.424;
20610;1.017;-0.002;0.019;-0.110;-88.949;1.045;0.519;-3.374;-1.542;-73.597;10.369;-34.594;21.424;
20611;1.017;-0.002;0.019;-0.110;-88.949;1.045;0.519;-3.374;-1.542;-73.597;10.369;-34.594;21.424;
