start...

30sec at max output speed at 921600 baudrate
~2930hz ~341µs for every measure

CNT_?ms;PITCH;ROLL;YAW;
81402;-89.461;12.850;-42.684;
81403;-89.461;12.850;-42.684;
81404;-89.461;12.850;-42.684;
81405;-89.461;12.850;-42.684;
81406;-89.461;12.850;-42.684;
81407;-89.461;12.850;-42.684;
81408;-89.461;12.850;-42.684;
81409;-89.461;12.850;-42.684;
81410;-89.461;12.850;-42.684;
81411;-89.461;12.850;-42.684;
81412;-89.461;12.850;-42.684;
81413;-89.461;12.850;-42.684;
81414;-89.461;12.850;-42.684;
81415;-89.519;12.836;-42.698;
81416;-89.519;12.836;-42.698;
81417;-89.519;12.836;-42.698;
81418;-89.519;12.836;-42.698;
81419;-89.519;12.836;-42.698;
81420;-89.519;12.836;-42.698;
81421;-89.519;12.836;-42.698;
81422;-89.519;12.836;-42.698;
81423;-89.519;12.836;-42.698;
81424;-89.519;12.836;-42.698;
81425;-89.519;12.836;-42.698;
81426;-89.519;12.836;-42.698;
81427;-89.519;12.836;-42.698;
81428;-89.519;12.836;-42.698;
81429;-89.519;12.836;-42.698;
81430;-89.519;12.836;-42.698;
81431;-89.519;12.836;-42.698;
81432;-89.519;12.836;-42.698;
81433;-89.519;12.836;-42.698;
81434;-89.519;12.836;-42.698;
81435;-89.519;12.836;-42.698;
81436;-89.519;12.836;-42.698;
81437;-89.519;12.836;-42.698;
81438;-89.519;12.836;-42.698;
81439;-89.519;12.836;-42.698;
81440;-89.519;12.836;-42.698;
81441;-89.519;12.836;-42.698;
81442;-89.519;12.836;-42.698;
81443;-89.545;12.851;-42.713;
81444;-89.545;12.851;-42.713;
81445;-89.545;12.851;-42.713;
81446;-89.545;12.851;-42.713;
81447;-89.545;12.851;-42.713;
81448;-89.545;12.851;-42.713;
81449;-89.545;12.851;-42.713;
81450;-89.545;12.851;-42.713;
81451;-89.545;12.851;-42.713;
81452;-89.545;12.851;-42.713;
81453;-89.545;12.851;-42.713;
81454;-89.545;12.851;-42.713;
81455;-89.545;12.851;-42.713;
81456;-89.545;12.851;-42.713;
81457;-89.545;12.851;-42.713;
81458;-89.545;12.851;-42.713;
81459;-89.545;12.851;-42.713;
81460;-89.545;12.851;-42.713;
81461;-89.545;12.851;-42.713;
81462;-89.545;12.851;-42.713;
81463;-89.545;12.851;-42.713;
81464;-89.545;12.851;-42.713;
81465;-89.545;12.851;-42.713;
81466;-89.545;12.851;-42.713;
81467;-89.545;12.851;-42.713;
81468;-89.545;12.851;-42.713;
81469;-89.545;12.851;-42.713;
81470;-89.545;12.851;-42.713;
81471;-89.545;12.851;-42.713;
81472;-89.573;12.852;-42.730;
81473;-89.573;12.852;-42.730;
81474;-89.573;12.852;-42.730;
81475;-89.573;12.852;-42.730;
81476;-89.573;12.852;-42.730;
81477;-89.573;12.852;-42.730;
81478;-89.573;12.852;-42.730;
81479;-89.573;12.852;-42.730;
81480;-89.573;12.852;-42.730;
81481;-89.573;12.852;-42.730;
81482;-89.573;12.852;-42.730;
81483;-89.573;12.852;-42.730;
81484;-89.573;12.852;-42.730;
81485;-89.573;12.852;-42.730;
81486;-89.573;12.852;-42.730;
81487;-89.573;12.852;-42.730;
81488;-89.573;12.852;-42.730;
81489;-89.573;12.852;-42.730;
81490;-89.573;12.852;-42.730;
81491;-89.573;12.852;-42.739;0.322;12.957;-43.102;
82172;-90.322;12.957;-43.102;
82173;-90.322;12.957;-43.102;
82174;-90.322;12.957;-43.102;
82175;-90.322;12.957;-43.30.102;
82177;-90.322;12.957;-43.102;
82178;-90.322;12.957;-43.102;
82179;-90.322;12.957;-43.102;
82180;-90.322;12.957;-43.102;
82181;-90.322;12.957;-43.102;
82182;-90.322;12.957;-43.102;
82183;-90.322;12.957;-43.102;
82184;-90.322;12.957;-43.102;
82185;-90.322;12.957;-43.102;
82186;-90.322;12.957;-43.102;
82187;-90.355;12.986;-43.116;
82188;-90.355;12.986;-43.116;
82189;-90.355;12.986;-43.116;
82190;-90.355;12.986;-43.116;
82191;-90.355;12.986;-43.116;
82192;-90.355;12.986;-43.116;
82193;-90.355;12.986;-43.116;
82194;-90.355;12.986;-43.116;
82195;-90.355;12.986;-43.116;
82196;-90.355;12.986;-43.116;
82197;-90.355;12.986;-43.116;
82198;-90.355;12.986;-43.116;
82199;-90.355;12.986;-43.116;
82200;-90.355;12.986;-43.116;
82201;-90.355;12.986;-43.116;
82202;-90.355;12.986;-43.116;
82203;-90.355;12.986;-43.116;
82204;-90.355;12.986;-43.116;
82205;-90.355;12.986;-43.116;
82206;-90.355;12.986;-43.116;
82207;-90.355;12.986;-43.116;
82208;-90.355;12.986;-43.116;
82209;-90.355;12.986;-43.116;
82210;-90.355;12.986;-43.116;
82211;-90.355;12.986;-43.116;
82212;-90.355;12.986;-43.116;
82213;-90.355;12.986;-43.116;
82214;-90.355;12.986;-43.116;
82215;-90.355;12.986;-43.116;
82216;-90.391;12.968;-43.131;
82217;-90.391;12.968;-43.131;
82218;-90.391;12.968;-43.131;
82219;-90.391;12.968;-43.131;
82220;-90.391;12.968;-43.131;
82221;-90.391;12.968;-43.131;
82222;-90.391;12.968;-43.131;
82223;-90.391;12.968;-43.131;
82224;-90.391;12.968;-43.131;
82225;-90.391;12.968;-43.131;
82226;-90.391;12.968;-43.131;
82227;-90.391;12.968;-43.131;
82228;-90.391;12.968;-43.131;
82229;-90.391;12.968;-43.131;
82230;-90.391;12.968;-43.131;
82231;-90.391;12.968;-43.131;
82232;-90.391;12.968;-43.131;
82233;-90.391;12.968;-43.131;
82234;-90.391;12.968;-43.131;
82235;-90.391;12.968;-43.131;
82236;-90.391;12.968;-43.131;
82237;-90.391;12.968;-43.131;
82238;-90.391;12.968;-43.131;
82239;-90.391;12.968;-43.131;
82240;-90.391;12.968;-43.131;
82241;-90.391;12.968;-43.131;
82242;-90.391;12.968;-43.131;
82243;-90.391;12.968;-43.131;
82244;-90.391;12.968;-43.131;
82245;-90.408;12.978;-43.146;
82246;-90.408;12.978;-43.146;
82247;-90.408;12.978;-43.146;
82248;-90.408;12.978;-43.146;
82249;-90.408;12.978;-43.146;
82250;-90.408;12.978;-43.146;
82251;-90.408;12.978;-43.146;
82252;-90.408;12.978;-43.146;
82253;-90.408;12.978;-43.146;
82254;-90.408;12.978;-43.146;
82255;-90.408;12.978;-43.146;
82256;-90.408;12.978;-43.146;
82257;-90.408;12.978;-43.146;
82258;-90.408;12.978;-43.146;
82259;-90.408;12.978;-43.146;
82260;-90.408;12.978;-43.146;
82261;-90.408;12.978;-43.146;
82262;-90.408;12.978;-43.146;
82263;-90.408;12.978;-43.146;
82264;-90.408;12.978;-43.146;
82265;-90.408;12.978;-43.146;
82266;-90.408;12.978;-43.146;
82267;-90.408;12.978;-43.146;
82268;-90.408;12.978;-43.146;
82269;-90.408;12.978;-43.146;
82270;-90.408;12.978;-43.146;
82271;-90.408;12.978;-43.146;
82272;-90.408;12.978;-43.146;
82273;-90.426;12.995;-43.161;
82274;-90.426;12.995;-43.161;
82275;-90.426;12.995;-43.161;
82276;-90.426;12.995;-43.161;
82277;-90.426;12.995;-43.161;
82278;-90.426;12.995;-43.161;
82279;-90.426;12.995;-43.161;
82280;-90.426;12.995;-43.161;
82281;-90.426;12.995;-43.161;
82282;-90.426;12.995;-43.161;
82283;-90.426;12.995;-43.161;
82284;-90.426;12.995;-43.161;
82285;-90.426;12.995;-43.161;
82286;-90.426;12.995;-43.161;
82287;-90.426;12.995;-43.161;
82288;-90.426;12.995;-43.161;
82289;-90.426;12.995;-43.161;
82290;-90.426;12.995;-43.161;
82291;-90.426;12.995;-43.161;
82292;-90.426;12.995;-43.161;
82293;-90.426;12.995;-43.161;
82294;-90.426;12.995;-43.161;
82295;-90.426;12.995;-43.161;
82296;-90.426;12.995;-43.161;
82297;-90.426;12.995;-43.161;
82298;-90.426;12.995;-43.161;
82299;-90.426;12.995;-43.161;
82300;-90.426;12.995;-43.161;
82301;-90.426;12.995;-43.161;
82302;-90.473;12.991;-43.177;
82303;-90.473;12.991;-43.177;
82304;-90.473;12.991;-43.177;
82305;-90.473;12.991;-43.177;
82306;-90.473;12.991;-43.177;
82307;-90.473;12.991;-43.177;
82308;-90.473;12.991;-43.177;
82309;-90.473;12.991;-43.177;
82310;-90.473;12.991;-43.177;
82311;-90.473;12.991;-43.177;
82312;-90.473;12.991;-43.177;
82313;-90.473;12.991;-43.177;
82314;-90.473;12.991;-43.177;
82315;-90.473;12.991;-43.177;
82316;-90.473;12.991;-43.177;
82317;-90.473;12.991;-43.177;
82318;-90.473;12.991;-43.177;
82319;-90.473;12.991;-43.177;
82320;-90.473;12.991;-43.177;
82321;-90.473;12.991;-43.177;
82322;-90.473;12.991;-43.177;
82323;-90.473;12.991;-43.177;
82324;-90.473;12.991;-43.177;
82325;-90.473;12.991;-43.177;
82326;-90.473;12.991;-43.177;
82327;-90.473;12.991;-43.177;
82328;-90.473;12.991;-43.177;
82329;-90.473;12.991;-43.177;
82330;-90.473;12.991;-43.177;
82331;-90.499;12.997;-43.193;
82332;-90.499;12.997;-43.193;
82333;-90.499;12.997;-43.193;
82334;-90.499;12.997;-43.193;
82335;-90.499;12.997;-43.193;
82336;-90.499;12.997;-43.193;
82337;-90.499;12.997;-43.193;
813;
83000;-91.235;13.114;-43.551;
83001;-91.235;13.114;-43.551;
83002;-91.235;13.114;-43.551;
83003;-91.235;13.114;-43.551;
83004;-91.235;13.114;-43.551;1
.235;13.114;-43.551;
83006;-91.235;13.114;-43.551;
83007;-91.235;13.114;-43.551;
83008;-91.235;13.114;-43.551;
83009;-91.235;13.114;-43.551;
83010;-91.235;13.114;-43.551;
83011;-91.235;13.114;-43.551;
83012;-91.235;13.114;-43.551;
83013;-91.235;13.114;-43.551;
83014;-91.235;13.114;-43.551;
83015;-91.235;13.114;-43.551;
83016;-91.235;13.114;-43.551;
83017;-91.257;13.125;-43.567;
83018;-91.257;13.125;-43.567;
83019;-91.257;13.125;-43.567;
83020;-91.257;13.125;-43.567;
83021;-91.257;13.125;-43.022;-91.257;13.125;-43.567;
83023;-91.257;13.125;-43.567;
83024;-91.257;13.125;-43.567;
83025;-91.257;13.125;-43.567;
83026;-91.257;13.125;-43.567;
83027;-91.257;13.125;-43.567;
83028;-91.257;13.125;-43.567;
83029;-91.257;13.125;-43.567;
83030;-91.257;13.125;-43.567;
83031;-91.257;13.125;-43.567;
83032;-91.257;13.125;-43.567;
83033;-91.257;13.125;-43.567;
83034;-91.257;13.125;-43.567;
83035;-91.257;13.125;-43.567;
83036;-91.257;13.125;-43.567;
83037;-91.257;13.125;-43.567;
83038;-91.257;13.125;-43.567;
83039;-91.257;13.125;-43.567;
83040;-91.257;13.125;-43.567;
83041;-91.257;13.125;-43.567;
83042;-91.257;13.125;-43.567;
83043;-91.257;13.125;-43.567;
83044;-91.257;13.125;-43.567;
83045;-91.257;13.125;-43.567;
83046;-91.315;13.135;-43.585;
83047;-91.315;13.135;-43.585;
83048;-91.315;13.135;-43.585;
83049;-91.315;13.135;-43.585;
83050;-91.315;13.135;-43.585;
83051;-91.315;13.135;-43.585;
83052;-91.315;13.135;-43.585;
83053;-91.315;13.135;-43.585;
83054;-91.315;13.135;-43.585;
83055;-91.315;13.135;-43.585;
83056;-91.315;13.135;-43.585;
83057;-91.315;13.135;-43.585;
83058;-91.315;13.135;-43.585;
83059;-91.315;13.135;-43.585;
83060;-91.315;13.135;-43.585;
83061;-91.315;13.135;-43.585;
83062;-91.315;13.135;-43.585;
83063;-91.315;13.135;-43.585;
83064;-91.315;13.135;-43.585;
83065;-91.315;13.135;-43.585;
83066;-91.315;13.135;-43.585;
83067;-91.315;13.135;-43.585;
83068;-91.315;13.135;-43.585;
83069;-91.315;13.135;-43.585;
83070;-91.315;13.135;-43.585;
83071;-91.315;13.135;-43.585;
83072;-91.315;13.135;-43.585;
83073;-91.315;13.135;-43.585;
83074;-91.315;13.135;-43.585;
83075;-91.319;13.132;-43.601;
83076;-91.319;13.132;-43.601;
83077;-91.319;13.132;-43.601;
83078;-91.319;13.132;-43.601;
83079;-91.319;13.132;-43.601;
83080;-91.319;13.132;-43.601;
83081;-91.319;13.132;-43.601;
83082;-91.319;13.132;-43.601;
83083;-91.319;13.132;-43.601;
83084;-91.319;13.132;-43.601;
83085;-91.319;13.132;-43.601;
83086;-91.319;13.132;-43.601;
83087;-91.319;13.132;-43.601;
83088;-91.319;13.132;-43.601;
83089;-91.319;13.132;-43.601;
83090;-91.319;13.132;-43.601;
83091;-91.319;13.132;-43.601;
83092;-91.319;13.132;-43.601;
83093;-91.319;13.132;-43.601;
83094;-91.319;13.132;-43.601;
83095;-91.319;13.132;-43.601;
83096;-91.319;13.132;-43.601;
83097;-91.319;13.132;-43.601;
83098;-91.319;13.132;-43.601;
83099;-91.319;13.132;-43.601;
83100;-91.319;13.132;-43.601;
83101;-91.319;13.132;-43.601;
83102;-91.319;13.132;-43.601;
83103;-91.382;13.141;-43.617;
83104;-91.382;13.141;-43.617;
83105;-91.382;13.141;-43.617;
83106;-91.382;13.141;-43.617;
83107;-91.382;13.141;-43.617;
83108;-91.382;13.141;-43.617;
83109;-91.382;13.141;-43.617;
83110;-91.382;13.141;-43.617;
83111;-91.382;13.141;-43.617;
83112;-91.382;13.141;-43.617;
83113;-91.382;13.141;-43.617;
83114;-91.382;13.141;-43.617;
83115;-91.382;13.141;-43.617;
83116;-91.382;13.141;-43.617;
83117;-91.382;13.141;-43.617;
83118;-91.382;13.141;-43.617;
83119;-91.382;13.141;-43.617;
83120;-91.382;13.141;-43.617;
83121;-91.382;13.141;-43.617;
83122;-91.382;13.141;-43.617;
83123;-91.382;13.141;-43.617;
83124;-91.382;13.141;-43.617;
83125;-91.382;13.141;-43.617;
83126;-91.382;13.141;-43.617;
83127;-91.382;13.141;-43.617;
83128;-91.382;13.141;-43.617;
83129;-91.382;13.141;-43.617;
83130;-91.382;13.141;-43.617;
83131;-91.382;13.141;-43.617;
83132;-91.400;13.132;-43.633;
83133;-91.400;13.132;-43.633;
83134;-91.400;13.132;-43.633;
83135;-91.400;13.132;-43.633;
83136;-91.400;13.132;-43.633;
83137;-91.400;13.132;-43.633;
83138;-91.400;13.132;-43.633;
83139;-91.400;13.132;-43.633;
83140;-91.400;13.132;-43.633;
83141;-91.400;13.132;-43.633;
83142;-91.400;13.132;-43.633;
83143;-91.400;13.132;-43.633;
83144;-91.400;13.132;-43.633;
83145;-91.400;13.132;-43.633;
83146;-91.400;13.132;-43.633;
83147;-91.400;13.132;-43.633;
83148;-91.400;13.132;-43.633;
83149;-91.400;13.132;-43.633;
83150;-91.400;13.132;-43.633;
83151;-91.400;13.132;-43.633;
83152;-91.400;13.132;-43.633;
83153;-91.400;13.132;-43.633;
83154;-91.400;13.132;-43.633;
83155;-91.400;13.132;-43.633;
83156;-91.400;13.132;-43.633;
83157;-91.400;13.132;-43.633;
83158;-91.400;13.132;-43.633;
83159;-91.400;13.132;-43.633;
83160;-91.400;13.132;-43.633;
83161;-91.432;13.145;-43.649;
83162;-91.432;13.145;-43.649;
83163;-91.432;13.145;-43.649;
83164;-91.432;13.145;-43.649;
83165;-91.432;13.145;-43.649;
83166;-91240;
83872;-92.193;13.261;-44.020;
83873;-92.193;13.261;-44.020;
83874;-92.193;13.261;-44.020;
83875;-92.193;13.261;-44.020;
83876;-92.202;13.271;-44.036;
83877;-92.202;13.271;-44.036;
83878;-92.202;13.271;-44.036;
83879;-92.202;13.271;-44.036;
83880;-92.202;13.271;-44.036;
83881;-92.202;13.271;-44.036;
83882;-92.202;13.271;-44.036;
83883;-92.202;13.271;-44.036;
83884;-92.202;13.271;-44.036;
83885;-92.202;13.271;-44.036;
83886;-92.202;13.271;-44.036;
83887;-92.202;13.271;-44.036;
83888;-92.202;13.271;-44.036;
83889;-92.202;13.271;-44.036;
83890;-92.202;13.271;-44.036;
83891;-92.202;13.271;-44.036;
83892;-92.202;13.271;-44.036;
83893;-92.202;13.271;-44.036;
83894;-92.202;13.271;-44.036;
83895;-92.202;13.271;-44.036;
83896;-92.202;13.271;-44.036;
83897;-92.202;13.271;-44.036;
83898;-92.202;13.271;-44.036;
83899;-92.202;13.271;-44.036;
83900;-92.202;13.271;-44.036;
83901;-92.202;13.271;-44.036;
83902;-92.202;13.271;-44.036;
83903;-92.202;13.271;-44.036;
83904;-92.202;13.271;-44.036;
83905;-92.247;13.274;-44.051;
83906;-92.247;13.274;-44.051;
83907;-92.247;13.274;-44.051;
83908;-92.247;13.274;-44.051;
83909;-92.247;13.274;-44.051;
83910;-92.247;13.274;-44.051;
83911;-92.247;13.274;-44.051;
83912;-92.247;13.274;-44.051;
83913;-92.247;13.274;-44.051;
83914;-92.247;13.274;-44.051;
83915;-92.247;13.274;-44.051;
83916;-92.247;13.274;-44.051;
83917;-92.247;13.274;-44.051;
83918;-92.247;13.274;-44.051;
83919;-92.247;13.274;-44.051;
83920;-92.247;13.274;-44.051;
83921;-92.247;13.274;-44.051;
83922;-92.247;13.274;-44.051;
83923;-92.247;13.274;-44.051;
83924;-92.247;13.274;-44.051;
83925;-92.247;13.274;-44.051;
83926;-92.247;13.274;-44.051;
83927;-92.247;13.274;-44.051;
83928;-92.247;13.274;-44.051;
83929;-92.247;13.274;-44.051;
83930;-92.247;13.274;-44.051;
83931;-92.247;13.274;-44.051;
83932;-92.247;13.274;-44.051;
83933;-92.261;13.268;-44.067;
83934;-92.261;13.268;-44.067;
83935;-92.261;13.268;-44.067;
83936;-92.261;13.268;-44.067;
83937;-92.261;13.268;-44.067;
83938;-92.261;13.268;-44.067;
83939;-92.261;13.268;-44.067;
83940;-92.261;13.268;-44.067;
83941;-92.261;13.268;-44.067;
83942;-92.261;13.268;-44.067;
83943;-92.261;13.268;-44.067;
83944;-92.261;13.268;-44.067;
83945;-92.261;13.268;-44.067;
83946;-92.261;13.268;-44.067;
83947;-92.261;13.268;-44.067;
83948;-92.261;13.268;-44.067;
83949;-92.261;13.268;-44.067;
83950;-92.261;13.268;-44.067;
83951;-92.261;13.268;-44.067;
83952;-92.261;13.268;-44.067;
83953;-92.261;13.268;-44.067;
83954;-92.261;13.268;-44.067;
83955;-92.261;13.268;-44.067;
83956;-92.261;13.268;-44.067;
83957;-92.261;13.268;-44.067;
83958;-92.261;13.268;-44.067;
83959;-92.261;13.268;-44.067;
83960;-92.261;13.268;-44.067;
83961;-92.261;13.268;-44.067;
83962;-92.296;13.261;-44.082;
83963;-92.296;13.261;-44.082;
83964;-92.296;13.261;-44.082;
83965;-92.296;13.261;-44.082;
83966;-92.296;13.261;-44.082;
83967;-92.296;13.261;-44.082;
83968;-92.296;13.261;-44.082;
83969;-92.296;13.261;-44.082;
83970;-92.296;13.261;-44.082;
83971;-92.296;13.261;-44.082;
83972;-92.296;13.261;-44.082;
83973;-92.296;13.261;-44.082;
83974;-92.296;13.261;-44.082;
83975;-92.296;13.261;-44.082;
83976;-92.296;13.261;-44.082;
83977;-92.296;13.261;-44.082;
83978;-92.296;13.261;-44.082;
83979;-92.296;13.261;-44.082;
83980;-92.296;13.261;-44.082;
83981;-92.296;13.261;-44.082;
83982;-92.296;13.261;-44.082;
83983;-92.296;13.261;-44.082;
83984;-92.296;13.261;-44.082;
83985;-92.296;13.261;-44.082;
83986;-92.296;13.261;-44.082;
83987;-92.296;13.261;-44.082;
83988;-92.296;13.261;-44.082;
83989;-92.296;13.261;-44.082;
83990;-92.296;13.261;-44.082;
83991;-92.342;13.281;-44.099;
83992;-92.342;13.281;-44.099;
83993;-92.342;13.281;-44.099;
83994;-92.342;13.281;-44.099;
83995;-92.342;13.281;-44.099;
83996;-92.342;13.281;-44.099;
83997;-92.342;13.281;-44.099;
83998;-92.342;13.281;-44.099;
83999;-92.342;13.281;-44.099;
84000;-92.342;13.281;-44.099;
84001;-92.342;13.281;-44.099;
84002;-92.342;13.281;-44.099;
84003;-92.342;13.281;-44.099;
84004;-92.342;13.281;-44.099;
84005;-92.342;13.281;-44.099;
84006;-92.342;13.281;-44.099;
84007;-92.342;13.281;-44.099;
84008;-92.342;13.281;-44.099;
84009;-92.342;13.281;-44.099;
84010;-92.342;13.281;-44.099;
84011;-92.342;13.281;-44.099;
84012;-92.342;13.281;-44.099;
84013;-92.342;13.281;-44.099;
84014;-92.342;13.281;-44.099;
84015;-92.342;13.281;-44.099;
84016;-92.342;13.281;-44.099;
84017;-92.342;13.281;-44.099;
84018;-92.342;13.281;-44.099;
84019;-92.374;13.290;-44.116;
84020;-92.374;13.290;-44.116;
84021;-92.374;13.290;-44.116;
84022;-92.374;13.290;-44.116;
84023;-92.374;13.290;-44.116;
84024;-92.374;13.290;-44.116;
84025;-92.374;13.290;-44.116;
84026;-92.374;13.290;-44.116;
84027;-92.374;13.290;-44.116;
84028;-92.374;13.290;-44.116;
84029;-92.374;13.290;-44.116;
84030;-92.374;13.290;-44.116;
84031;-92.374;13.290;-44.116;
84032;-92.374;13.290;-44.116;
84033;-92.374;13.290;-44.116;
84034;-92.374;13.290;-44.116;
84035;-92.374;13.290;-44.116;
84036;-92.374;13.290;-44.116;
84037;-92.374;13.290;-44.116;
84038;-92.374;13.290;-44.116;
84039;-92.374;13.290;-44.116;
84040;-92.3143.413;-44.495;
84732;-93.131;13.413;-44.495;
84733;-93.131;13.413;-44.495;
84734;-93.131;13.413;-44.495;
84735;-93.152;13.418;-44.512;
84736;-93.152;13.418;-44.512;
84737;-93.152;13.418;-44.512;
84738;-93.152;13.418;-44.512;
84739;-93.152;13.418;-44.512;
84740;-93.152;13.418;-44.512;
84741;-93.152;13.418;-44.512;
84742;-93.152;13.418;-44.512;
84743;-93.152;13.418;-44.512;
84744;-93.152;13.418;-44.512;
84745;-93.152;13.418;-44.512;
84746;-93.152;13.418;-44.512;
84747;-93.152;13.418;-44.512;
84748;-93.152;13.418;-44.512;
84749;-93.152;13.418;-44.512;
84750;-93.152;13.418;-44.512;
84751;-93.152;13.418;-44.512;
84752;-93.152;13.418;-44.512;
84753;-93.152;13.418;-44.512;
84754;-93.152;13.418;-44.512;
84755;-93.152;13.418;-44.512;
84756;-93.152;13.418;-44.512;
84757;-93.152;13.418;-44.512;
84758;-93.152;13.418;-44.512;
84759;-93.152;13.418;-44.512;
84760;-93.152;13.418;-44.512;
84761;-93.152;13.418;-44.512;
84762;-93.152;13.418;-44.512;
84763;-93.193;13.417;-44.529;
84764;-93.193;13.417;-44.529;
84765;-93.193;13.417;-44.529;
84766;-93.193;13.417;-44.529;
84767;-93.193;13.417;-44.529;
84768;-93.193;13.417;-44.529;
84769;-93.193;13.417;-44.529;
84770;-93.193;13.417;-44.529;
84771;-93.193;13.417;-44.529;
84772;-93.193;13.417;-44.529;
84773;-93.193;13.417;-44.529;
84774;-93.193;13.417;-44.529;
84775;-93.193;13.417;-44.529;
84776;-93.193;13.417;-44.529;
84777;-93.193;13.417;-44.529;
84778;-93.193;13.417;-44.529;
84779;-93.193;13.417;-44.529;
84780;-93.193;13.417;-44.529;
84781;-93.193;13.417;-44.529;
84782;-93.193;13.417;-44.529;
84783;-93.193;13.417;-44.529;
84784;-93.193;13.417;-44.529;
84785;-93.193;13.417;-44.529;
84786;-93.193;13.417;-44.529;
84787;-93.193;13.417;-44.529;
84788;-93.193;13.417;-44.529;
84789;-93.193;13.417;-44.529;
84790;-93.193;13.417;-44.529;
84791;-93.193;13.417;-44.529;
84792;-93.213;13.421;-44.543;
84793;-93.213;13.421;-44.543;
84794;-93.213;13.421;-44.543;
84795;-93.213;13.421;-44.543;
84796;-93.213;13.421;-44.543;
84797;-93.213;13.421;-44.543;
84798;-93.213;13.421;-44.543;
84799;-93.213;13.421;-44.543;
84800;-93.213;13.421;-44.543;
84801;-93.213;13.421;-44.543;
84802;-93.213;13.421;-44.543;
84803;-93.213;13.421;-44.543;
84804;-93.213;13.421;-44.543;
84805;-93.213;13.421;-44.543;
84806;-93.213;13.421;-44.543;
84807;-93.213;13.421;-44.543;
84808;-93.213;13.421;-44.543;
84809;-93.213;13.421;-44.543;
84810;-93.213;13.421;-44.543;
84811;-93.213;13.421;-44.543;
84812;-93.213;13.421;-44.543;
84813;-93.213;13.421;-44.543;
84814;-93.213;13.421;-44.543;
84815;-93.213;13.421;-44.543;
84816;-93.213;13.421;-44.543;
84817;-93.213;13.421;-44.543;
84818;-93.213;13.421;-44.543;
84819;-93.213;13.421;-44.543;
84820;-93.213;13.421;-44.543;
84821;-93.262;13.425;-44.560;
84822;-93.262;13.425;-44.560;
84823;-93.262;13.425;-44.560;
84824;-93.262;13.425;-44.560;
84825;-93.262;13.425;-44.560;
84826;-93.262;13.425;-44.560;
84827;-93.262;13.425;-44.560;
84828;-93.262;13.425;-44.560;
84829;-93.262;13.425;-44.560;
84830;-93.262;13.425;-44.560;
84831;-93.262;13.425;-44.560;
84832;-93.262;13.425;-44.560;
84833;-93.262;13.425;-44.560;
84834;-93.262;13.425;-44.560;
84835;-93.262;13.425;-44.560;
84836;-93.262;13.425;-44.560;
84837;-93.262;13.425;-44.560;
84838;-93.262;13.425;-44.560;
84839;-93.262;13.425;-44.560;
84840;-93.262;13.425;-44.560;
84841;-93.262;13.425;-44.560;
84842;-93.262;13.425;-44.560;
84843;-93.262;13.425;-44.560;
84844;-93.262;13.425;-44.560;
84845;-93.262;13.425;-44.560;
84846;-93.262;13.425;-44.560;
84847;-93.262;13.425;-44.560;
84848;-93.262;13.425;-44.560;
84849;-93.281;13.444;-44.577;
84850;-93.281;13.444;-44.577;
84851;-93.281;13.444;-44.577;
84852;-93.281;13.444;-44.577;
84853;-93.281;13.444;-44.577;
84854;-93.281;13.444;-44.577;
84855;-93.281;13.444;-44.577;
84856;-93.281;13.444;-44.577;
84857;-93.281;13.444;-44.577;
84858;-93.281;13.444;-44.577;
84859;-93.281;13.444;-44.577;
84860;-93.281;13.444;-44.577;
84861;-93.281;13.444;-44.577;
84862;-93.281;13.444;-44.577;
84863;-93.281;13.444;-44.577;
84864;-93.281;13.444;-44.577;
84865;-93.281;13.444;-44.577;
84866;-93.281;13.444;-44.577;
84867;-93.281;13.444;-44.577;
84868;-93.281;13.444;-44.577;
84869;-93.281;13.444;-44.577;
84870;-93.281;13.444;-44.577;
84871;-93.281;13.444;-44.577;
84872;-93.281;13.444;-44.577;
84873;-93.281;13.444;-44.577;
84874;-93.281;13.444;-44.577;
84875;-93.281;13.444;-44.577;
84876;-93.281;13.444;-44.577;
84877;-93.281;13.444;-44.577;
84878;-93.326;13.436;-44.592;
84879;-93.326;13.436;-44.592;
84880;-93.326;13.436;-44.592;
84881;-93.326;13.436;-44.592;
84882;-93.326;13.436;-44.592;
84883;-93.326;13.436;-44.592;
84884;-93.326;13.436;-44.592;
84885;-93.326;13.436;-44.592;
84886;-93.326;13.436;-44.592;
84887;-93.326;13.436;-44.592;
84888;-93.326;13.436;-44.592;
84889;-93.326;13.436;-44.592;
84890;-93.326;13.436;-44.592;
84891;-93.326;13.436;-44.592;
84892;-93.326;13.436;-44.592;
84893;-93.326;13.436;-44.592;
84894;-93.326;13.436;-44.592;
84895;-93.326;13.436;-44.592;
84896;-93.326;13.436;-44.592;
84897;-93.326;13.436;-44.592;
84898;-93.326;13.436;-44.592;
84899;-93.326;13.436;-42.;
85587;-94.069;13.559;-44.962;
85588;-94.069;13.559;-44.962;
85589;-94.069;13.559;-44.9924.069;13.559;-44.962;
85593;-94.108;13.561;-44.978;
85594;-94.108;13.561;-44.978;
85595;-94.108;13.561;-44.978;
85596;-94.108;13.561;-44.978;
85597;-94.108;13.561;-44.978;
85598;-94.108;13.561;-44.978;
85599;-94.108;13.561;-44.978;
85600;-94.108;13.561;-44.978;
85601;-94.108;13.561;-44.978;
85602;-94.108;13.561;-44.978;
85603;-94.108;13.561;-44.978;
